year,month,region_code,acc_type,revenue,properties,rooms
2000,2,RD37,H3,,4,446
2000,3,RD37,H3,,4,446
2000,4,RD37,H3,,4,446
2000,5,RD37,H3,,4,446
2000,6,RD37,H3,,4,446
2000,7,RD37,H3,,4,446
2000,8,RD37,H3,,4,446
2000,9,RD37,H3,,4,446
2000,10,RD37,H3,,4,446
2000,11,RD37,H3,,4,446
2000,12,RD37,H3,,4,446
2001,1,RD37,H3,,4,446
2001,2,RD37,H3,,4,446
2001,3,RD37,H3,,4,446
2001,4,RD37,H3,,4,446
2001,5,RD37,H3,,4,446
2001,6,RD37,H3,,4,446
2001,7,RD37,H3,,4,446
2001,8,RD37,H3,,4,446
2001,9,RD37,H3,,4,446
2001,10,RD37,H3,,4,446
2001,11,RD37,H3,,4,446
2001,12,RD37,H3,,4,446
2002,1,RD37,H3,,4,446
2002,2,RD37,H3,,4,446
2002,3,RD37,H3,,4,446
2002,4,RD37,H3,,4,446
2002,5,RD37,H3,,4,446
2002,6,RD37,H3,,4,446
2002,7,RD37,H3,,4,446
2002,8,RD37,H3,,5,586
2002,9,RD37,H3,,4,446
2002,10,RD37,H3,,4,446
2002,11,RD37,H3,,5,586
2002,12,RD37,H3,,5,586
2003,1,RD37,H3,,5,586
2003,2,RD37,H3,,5,586
2003,3,RD37,H3,,5,586
2003,4,RD37,H3,,5,586
2003,5,RD37,H3,,4,446
2003,6,RD37,H3,,4,446
2003,7,RD37,H3,,5,586
2003,8,RD37,H3,,6,671
2003,9,RD37,H3,,5,531
2003,10,RD37,H3,,5,531
2003,11,RD37,H3,,6,671
2003,12,RD37,H3,,6,671
2004,1,RD37,H3,,6,671
2004,2,RD37,H3,,6,671
2004,3,RD37,H3,,6,671
2004,4,RD37,H3,,6,671
2004,5,RD37,H3,,5,531
2004,6,RD37,H3,,5,531
2004,7,RD37,H3,,6,671
2004,8,RD37,H3,,6,671
2004,9,RD37,H3,,5,531
2004,10,RD37,H3,,5,531
2004,11,RD37,H3,,6,671
2004,12,RD37,H3,,6,671
2005,1,RD37,H3,,6,671
2005,2,RD37,H3,,6,671
2005,3,RD37,H3,,6,671
2005,4,RD37,H3,,6,671
2005,5,RD37,H3,,5,531
2005,6,RD37,H3,,5,531
2005,7,RD37,H3,,6,671
2005,8,RD37,H3,,6,671
2005,9,RD37,H3,,5,531
2005,10,RD37,H3,,5,531
2005,11,RD37,H3,,6,671
2005,12,RD37,H3,,6,671
2006,1,RD37,H3,,6,671
2006,2,RD37,H3,,6,671
2006,3,RD37,H3,,6,671
2006,4,RD37,H3,,7,791
2006,5,RD37,H3,,6,651
2006,6,RD37,H3,,7,791
2006,7,RD37,H3,,7,791
2006,8,RD37,H3,,7,791
2006,9,RD37,H3,,7,791
2006,10,RD37,H3,,6,651
2006,11,RD37,H3,,6,671
2006,12,RD37,H3,,6,671
2007,1,RD37,H3,,6,671
2007,2,RD37,H3,,6,671
2007,3,RD37,H3,,6,671
2007,4,RD37,H3,,7,791
2007,5,RD37,H3,,6,651
2007,6,RD37,H3,,6,651
2007,7,RD37,H3,,7,791
2007,8,RD37,H3,,7,791
2007,9,RD37,H3,,6,651
2007,10,RD37,H3,,6,651
2007,11,RD37,H3,,6,671
2007,12,RD37,H3,,6,671
2008,1,RD37,H3,,6,671
2008,2,RD37,H3,,6,671
2008,3,RD37,H3,,6,671
2008,4,RD37,H3,,6,651
2008,5,RD37,H3,,6,651
2008,6,RD37,H3,,6,651
2008,7,RD37,H3,,7,791
2008,8,RD37,H3,,7,791
2008,9,RD37,H3,,6,651
2008,10,RD37,H3,,6,651
2008,11,RD37,H3,,7,791
2008,12,RD37,H3,,7,791
2009,1,RD37,H3,,7,791
2009,2,RD37,H3,,7,791
2009,3,RD37,H3,,7,791
2009,4,RD37,H3,,7,791
2009,5,RD37,H3,,6,651
2009,6,RD37,H3,,6,651
2009,7,RD37,H3,,7,791
2009,8,RD37,H3,,7,791
2009,9,RD37,H3,,6,651
2009,10,RD37,H3,,6,651
2009,11,RD37,H3,,7,791
2009,12,RD37,H3,,7,791
2010,1,RD37,H3,,7,791
2010,2,RD37,H3,,6,671
2010,3,RD37,H3,,6,671
2010,4,RD37,H3,,6,671
2010,5,RD37,H3,,5,531
2010,6,RD37,H3,,5,531
2000,1,RD37,H4,,12,306
2000,2,RD37,H4,,10,271
2000,3,RD37,H4,,10,271
2000,4,RD37,H4,,13,325
2000,5,RD37,H4,,6,197
2000,6,RD37,H4,,7,218
2000,7,RD37,H4,,9,253
2000,8,RD37,H4,,7,218
2000,9,RD37,H4,,7,218
2000,10,RD37,H4,,9,255
2000,11,RD37,H4,,9,251
2000,12,RD37,H4,,12,318
2001,1,RD37,H4,,11,289
2001,2,RD37,H4,,10,271
2001,3,RD37,H4,,10,271
2001,4,RD37,H4,,12,286
2001,5,RD37,H4,,5,158
2001,6,RD37,H4,,6,179
2001,7,RD37,H4,,7,197
2001,8,RD37,H4,,7,196
2001,9,RD37,H4,,6,179
2001,10,RD37,H4,,8,216
2001,11,RD37,H4,,9,229
2001,12,RD37,H4,,10,249
2002,1,RD37,H4,,11,267
2002,2,RD37,H4,,9,232
2002,3,RD37,H4,,10,249
2002,4,RD37,H4,,11,269
2002,5,RD37,H4,,6,179
2002,6,RD37,H4,,6,179
2002,7,RD37,H4,,7,197
2002,8,RD37,H4,,6,179
2002,9,RD37,H4,,6,179
2002,10,RD37,H4,,7,197
2002,11,RD37,H4,,8,212
2002,12,RD37,H4,,9,232
2003,1,RD37,H4,,10,250
2003,2,RD37,H4,,9,232
2003,3,RD37,H4,,9,232
2003,4,RD37,H4,,10,250
2003,5,RD37,H4,,6,179
2003,6,RD37,H4,,6,179
2003,7,RD37,H4,,7,197
2003,8,RD37,H4,,6,179
2003,9,RD37,H4,,6,179
2003,10,RD37,H4,,7,197
2003,11,RD37,H4,,8,212
2003,12,RD37,H4,,9,232
2004,1,RD37,H4,,10,250
2004,2,RD37,H4,,9,232
2004,3,RD37,H4,,9,232
2004,4,RD37,H4,,10,250
2004,5,RD37,H4,,5,141
2004,6,RD37,H4,,5,141
2004,7,RD37,H4,,7,197
2004,8,RD37,H4,,6,179
2004,9,RD37,H4,,6,179
2004,10,RD37,H4,,7,197
2004,11,RD37,H4,,8,212
2004,12,RD37,H4,,9,232
2005,1,RD37,H4,,9,220
2005,2,RD37,H4,,8,202
2005,3,RD37,H4,,8,202
2005,4,RD37,H4,,9,220
2005,5,RD37,H4,,5,149
2005,6,RD37,H4,,4,111
2005,7,RD37,H4,,6,167
2005,8,RD37,H4,,5,149
2005,9,RD37,H4,,5,149
2005,10,RD37,H4,,5,129
2005,11,RD37,H4,,6,175
2005,12,RD37,H4,,7,195
2006,1,RD37,H4,,8,213
2006,2,RD37,H4,,7,195
2006,3,RD37,H4,,7,195
2006,4,RD37,H4,,8,213
2006,5,RD37,H4,,3,83
2006,6,RD37,H4,,5,147
2006,7,RD37,H4,,6,165
2006,8,RD37,H4,,5,147
2006,9,RD37,H4,,4,121
2006,10,RD37,H4,,4,101
2006,11,RD37,H4,,6,173
2006,12,RD37,H4,,7,193
2007,1,RD37,H4,,8,211
2007,2,RD37,H4,,7,193
2007,3,RD37,H4,,7,193
2007,4,RD37,H4,,8,211
2007,5,RD37,H4,,4,109
2007,6,RD37,H4,,6,173
2007,7,RD37,H4,,6,165
2007,8,RD37,H4,,5,147
2007,9,RD37,H4,,5,147
2007,10,RD37,H4,,5,139
2007,11,RD37,H4,,6,173
2007,12,RD37,H4,,7,193
2008,1,RD37,H4,,8,211
2008,2,RD37,H4,,7,193
2008,3,RD37,H4,,7,193
2008,4,RD37,H4,,8,211
2008,5,RD37,H4,,4,109
2008,6,RD37,H4,,4,109
2008,7,RD37,H4,,5,127
2008,8,RD37,H4,,4,109
2008,9,RD37,H4,,4,109
2008,10,RD37,H4,,4,101
2008,11,RD37,H4,,4,114
2008,12,RD37,H4,,5,134
2009,1,RD37,H4,,6,152
2009,2,RD37,H4,,6,155
2009,3,RD37,H4,,6,155
2009,4,RD37,H4,,6,152
2009,5,RD37,H4,,3,88
2009,6,RD37,H4,,3,88
2009,7,RD37,H4,,5,127
2009,8,RD37,H4,,3,88
2009,9,RD37,H4,,3,88
2009,10,RD37,H4,,4,106
2009,11,RD37,H4,,5,135
2009,12,RD37,H4,,6,155
2010,1,RD37,H4,,7,173
2010,2,RD37,H4,,6,155
2010,3,RD37,H4,,6,155
2010,4,RD37,H4,,6,152
2010,5,RD37,H4,,3,88
2010,6,RD37,H4,,4,109
2000,1,RD37,MO,,13,436
2000,2,RD37,MO,116000.0,14,463
2000,3,RD37,MO,171000.0,14,463
2000,4,RD37,MO,,14,463
2000,5,RD37,MO,261000.0,13,436
2000,6,RD37,MO,306000.0,13,436
2000,7,RD37,MO,437000.0,15,450
2000,8,RD37,MO,474000.0,14,442
2000,9,RD37,MO,387000.0,13,450
2000,10,RD37,MO,204000.0,14,463
2000,11,RD37,MO,115000.0,14,463
2000,12,RD37,MO,130000.0,13,436
2001,1,RD37,MO,,14,463
2001,2,RD37,MO,,14,463
2001,3,RD37,MO,193000.0,14,463
2001,4,RD37,MO,197000.0,14,463
2001,5,RD37,MO,252000.0,14,464
2001,6,RD37,MO,285000.0,15,472
2001,7,RD37,MO,456000.0,16,478
2001,8,RD37,MO,576000.0,16,478
2001,9,RD37,MO,358000.0,14,464
2001,10,RD37,MO,203000.0,14,464
2001,11,RD37,MO,,14,464
2001,12,RD37,MO,127000.0,14,464
2002,1,RD37,MO,,14,464
2002,2,RD37,MO,,15,478
2002,3,RD37,MO,206000.0,15,478
2002,4,RD37,MO,187000.0,15,478
2002,5,RD37,MO,295000.0,15,478
2002,6,RD37,MO,,14,442
2002,7,RD37,MO,530000.0,15,469
2002,8,RD37,MO,675000.0,16,475
2002,9,RD37,MO,370000.0,14,461
2002,10,RD37,MO,,14,461
2002,11,RD37,MO,170000.0,14,461
2002,12,RD37,MO,140000.0,14,461
2003,1,RD37,MO,,14,461
2003,2,RD37,MO,,13,450
2003,3,RD37,MO,182000.0,14,461
2003,4,RD37,MO,246000.0,15,478
2003,5,RD37,MO,319000.0,15,478
2003,6,RD37,MO,342000.0,16,486
2003,7,RD37,MO,464000.0,16,486
2003,8,RD37,MO,624000.0,16,484
2003,9,RD37,MO,308000.0,15,478
2003,10,RD37,MO,,15,478
2003,11,RD37,MO,,15,478
2003,12,RD37,MO,157000.0,15,478
2004,1,RD37,MO,,15,478
2004,2,RD37,MO,152000.0,15,478
2004,3,RD37,MO,228000.0,15,478
2004,4,RD37,MO,,15,478
2004,5,RD37,MO,306000.0,14,450
2004,6,RD37,MO,313000.0,16,475
2004,7,RD37,MO,554000.0,16,475
2004,8,RD37,MO,533000.0,17,481
2004,9,RD37,MO,396000.0,15,467
2004,10,RD37,MO,244000.0,15,467
2004,11,RD37,MO,156000.0,14,404
2004,12,RD37,MO,,13,391
2005,1,RD37,MO,,14,404
2005,2,RD37,MO,,13,390
2005,3,RD37,MO,,13,390
2005,4,RD37,MO,,14,401
2005,5,RD37,MO,417000.0,15,425
2005,6,RD37,MO,401000.0,15,409
2005,7,RD37,MO,609000.0,15,409
2005,8,RD37,MO,573000.0,16,415
2005,9,RD37,MO,405000.0,14,401
2005,10,RD37,MO,245000.0,14,409
2005,11,RD37,MO,172000.0,14,409
2005,12,RD37,MO,159000.0,14,409
2006,1,RD37,MO,135000.0,14,409
2006,2,RD37,MO,133000.0,14,409
2006,3,RD37,MO,,13,398
2006,4,RD37,MO,,14,409
2006,5,RD37,MO,380000.0,14,409
2006,6,RD37,MO,409000.0,15,417
2006,7,RD37,MO,604000.0,15,417
2006,8,RD37,MO,685000.0,15,417
2006,9,RD37,MO,446000.0,14,409
2006,10,RD37,MO,267000.0,14,409
2006,11,RD37,MO,,13,382
2006,12,RD37,MO,200000.0,13,396
2007,1,RD37,MO,142000.0,14,409
2007,2,RD37,MO,185000.0,14,409
2007,3,RD37,MO,238000.0,13,392
2007,4,RD37,MO,296000.0,14,409
2007,5,RD37,MO,415000.0,14,409
2007,6,RD37,MO,438000.0,14,409
2007,7,RD37,MO,637000.0,14,409
2007,8,RD37,MO,759000.0,14,409
2007,9,RD37,MO,470000.0,14,409
2007,10,RD37,MO,300000.0,14,409
2007,11,RD37,MO,191000.0,13,398
2007,12,RD37,MO,194000.0,13,396
2008,1,RD37,MO,,13,396
2008,2,RD37,MO,,12,379
2008,3,RD37,MO,296000.0,14,409
2008,4,RD37,MO,234000.0,14,409
2008,5,RD37,MO,383000.0,14,409
2008,6,RD37,MO,489000.0,14,409
2008,7,RD37,MO,,13,396
2008,8,RD37,MO,774000.0,13,396
2008,9,RD37,MO,342000.0,13,396
2008,10,RD37,MO,,12,353
2008,11,RD37,MO,168000.0,13,396
2008,12,RD37,MO,131000.0,12,353
2009,1,RD37,MO,117000.0,10,325
2009,2,RD37,MO,143000.0,13,396
2009,3,RD37,MO,,12,353
2009,4,RD37,MO,,12,353
2009,5,RD37,MO,376000.0,13,396
2009,6,RD37,MO,413000.0,12,353
2009,7,RD37,MO,543000.0,12,353
2009,8,RD37,MO,620000.0,13,396
2009,9,RD37,MO,388000.0,12,353
2009,10,RD37,MO,246000.0,12,353
2009,11,RD37,MO,194000.0,14,411
2009,12,RD37,MO,133000.0,13,368
2010,1,RD37,MO,123000.0,14,407
2010,2,RD37,MO,161000.0,15,450
2010,3,RD37,MO,200000.0,14,407
2010,4,RD37,MO,221000.0,14,407
2010,5,RD37,MO,343000.0,15,450
2010,6,RD37,MO,293000.0,14,407
2000,1,RD37,VR,,1,5
2000,2,RD37,VR,,4,12
2000,3,RD37,VR,,4,15
2000,4,RD37,VR,,3,8
2000,5,RD37,VR,,8,45
2000,6,RD37,VR,50000.0,11,61
2000,7,RD37,VR,,11,61
2000,8,RD37,VR,231000.0,11,61
2000,9,RD37,VR,175000.0,11,61
2000,10,RD37,VR,,4,13
2000,11,RD37,VR,,2,75
2000,12,RD37,VR,,4,78
2001,1,RD37,VR,,4,78
2001,2,RD37,VR,,4,78
2001,3,RD37,VR,,5,85
2001,4,RD37,VR,,4,62
2001,5,RD37,VR,,9,99
2001,6,RD37,VR,72000.0,11,111
2001,7,RD37,VR,216000.0,11,111
2001,8,RD37,VR,218000.0,11,111
2001,9,RD37,VR,,10,106
2001,10,RD37,VR,,5,71
2001,11,RD37,VR,,3,58
2001,12,RD37,VR,,4,78
2002,1,RD37,VR,,4,78
2002,2,RD37,VR,,4,78
2002,3,RD37,VR,,5,85
2002,4,RD37,VR,,3,7
2002,5,RD37,VR,,8,44
2002,6,RD37,VR,,9,49
2002,7,RD37,VR,,9,49
2002,8,RD37,VR,,9,49
2002,9,RD37,VR,,8,44
2002,10,RD37,VR,,2,13
2002,11,RD37,VR,,4,78
2002,12,RD37,VR,,3,23
2003,1,RD37,VR,,3,23
2003,2,RD37,VR,,3,23
2003,3,RD37,VR,,3,23
2003,4,RD37,VR,,4,31
2003,5,RD37,VR,,7,40
2003,6,RD37,VR,,9,50
2003,7,RD37,VR,,8,45
2003,8,RD37,VR,,8,45
2003,9,RD37,VR,,7,38
2003,10,RD37,VR,,4,16
2003,11,RD37,VR,,3,23
2003,12,RD37,VR,,4,28
2004,1,RD37,VR,,3,23
2004,2,RD37,VR,,3,23
2004,3,RD37,VR,,4,28
2004,4,RD37,VR,,5,40
2004,5,RD37,VR,,8,49
2004,6,RD37,VR,,9,54
2004,7,RD37,VR,,9,54
2004,8,RD37,VR,,9,54
2004,9,RD37,VR,,9,54
2004,10,RD37,VR,,5,25
2004,11,RD37,VR,,4,32
2004,12,RD37,VR,,5,37
2005,1,RD37,VR,,4,32
2005,2,RD37,VR,,4,32
2005,3,RD37,VR,,5,37
2005,4,RD37,VR,,5,40
2005,5,RD37,VR,,8,49
2005,6,RD37,VR,,9,54
2005,7,RD37,VR,,9,54
2005,8,RD37,VR,,9,54
2005,9,RD37,VR,,9,49
2005,10,RD37,VR,,7,40
2005,11,RD37,VR,,5,32
2005,12,RD37,VR,,6,37
2006,1,RD37,VR,,5,32
2006,2,RD37,VR,,5,32
2006,3,RD37,VR,,6,37
2006,4,RD37,VR,,6,40
2006,5,RD37,VR,,9,49
2006,6,RD37,VR,,10,54
2006,7,RD37,VR,,10,54
2006,8,RD37,VR,,10,54
2006,9,RD37,VR,,6,39
2006,10,RD37,VR,,6,25
2006,11,RD37,VR,,5,32
2006,12,RD37,VR,,5,32
2007,1,RD37,VR,,5,32
2007,2,RD37,VR,,5,32
2007,3,RD37,VR,,5,32
2007,4,RD37,VR,,6,40
2007,5,RD37,VR,,7,27
2007,6,RD37,VR,,8,32
2007,7,RD37,VR,,8,32
2007,8,RD37,VR,,8,32
2007,9,RD37,VR,,7,27
2007,10,RD37,VR,,6,25
2007,11,RD37,VR,,5,32
2007,12,RD37,VR,,5,32
2008,1,RD37,VR,,5,32
2008,2,RD37,VR,,4,32
2008,3,RD37,VR,,4,32
2008,4,RD37,VR,,6,40
2008,5,RD37,VR,,8,47
2008,6,RD37,VR,,8,32
2008,7,RD37,VR,,7,27
2008,8,RD37,VR,,8,32
2008,9,RD37,VR,,7,27
2008,10,RD37,VR,,6,25
2008,11,RD37,VR,,4,12
2008,12,RD37,VR,,4,12
2009,1,RD37,VR,,4,12
2009,2,RD37,VR,,4,12
2009,3,RD37,VR,,4,12
2009,4,RD37,VR,,5,20
2009,5,RD37,VR,,6,22
2009,6,RD37,VR,,8,32
2009,7,RD37,VR,,8,32
2009,8,RD37,VR,,8,32
2009,9,RD37,VR,,6,22
2009,10,RD37,VR,,6,25
2009,11,RD37,VR,,5,20
2009,12,RD37,VR,,3,12
2010,1,RD37,VR,,3,12
2010,2,RD37,VR,,5,20
2010,3,RD37,VR,,3,12
2010,4,RD37,VR,,4,20
2010,5,RD37,VR,,8,35
2010,6,RD37,VR,,5,22
2000,1,RD37,MI,,6,41
2000,2,RD37,MI,,4,28
2000,3,RD37,MI,,4,28
2000,4,RD37,MI,,6,33
2000,5,RD37,MI,,5,29
2000,6,RD37,MI,,6,38
2000,7,RD37,MI,,6,38
2000,8,RD37,MI,,6,38
2000,9,RD37,MI,,6,38
2000,10,RD37,MI,,6,33
2000,11,RD37,MI,,4,24
2000,12,RD37,MI,,6,41
2001,1,RD37,MI,,4,28
2001,2,RD37,MI,,5,32
2001,3,RD37,MI,,5,37
2001,4,RD37,MI,,6,33
2001,5,RD37,MI,,6,38
2001,6,RD37,MI,,6,38
2001,7,RD37,MI,,6,38
2001,8,RD37,MI,,6,38
2001,9,RD37,MI,,6,38
2001,10,RD37,MI,,5,29
2001,11,RD37,MI,,4,24
2001,12,RD37,MI,,5,36
2002,1,RD37,MI,,4,27
2002,2,RD37,MI,,4,32
2002,3,RD37,MI,,4,32
2002,4,RD37,MI,,4,24
2002,5,RD37,MI,,6,38
2002,6,RD37,MI,,6,38
2002,7,RD37,MI,,6,38
2002,8,RD37,MI,,6,38
2002,9,RD37,MI,,5,34
2002,10,RD37,MI,,5,29
2002,11,RD37,MI,,3,20
2002,12,RD37,MI,,3,23
2003,1,RD37,MI,,4,32
2003,2,RD37,MI,,5,36
2003,3,RD37,MI,,5,36
2003,4,RD37,MI,,5,149
2003,5,RD37,MI,,7,163
2003,6,RD37,MI,,7,163
2003,7,RD37,MI,,7,163
2003,8,RD37,MI,,7,163
2003,9,RD37,MI,,6,154
2003,10,RD37,MI,,6,154
2003,11,RD37,MI,,4,24
2003,12,RD37,MI,,3,23
2004,1,RD37,MI,,3,23
2004,2,RD37,MI,,4,32
2004,3,RD37,MI,,3,23
2004,4,RD37,MI,,4,24
2004,5,RD37,MI,,6,38
2004,6,RD37,MI,,6,38
2004,7,RD37,MI,,6,38
2004,8,RD37,MI,,6,38
2004,9,RD37,MI,,6,38
2004,10,RD37,MI,,5,29
2004,11,RD37,MI,,2,11
2004,12,RD37,MI,,4,32
2005,1,RD37,MI,,4,32
2005,2,RD37,MI,,3,23
2005,3,RD37,MI,,3,23
2005,4,RD37,MI,,3,15
2005,5,RD37,MI,,5,29
2005,6,RD37,MI,,5,29
2005,7,RD37,MI,,5,29
2005,8,RD37,MI,,5,29
2005,9,RD37,MI,,5,29
2005,10,RD37,MI,,4,20
2005,11,RD37,MI,,2,30
2005,12,RD37,MI,,3,42
2006,1,RD37,MI,,4,46
2006,2,RD37,MI,,3,42
2006,3,RD37,MI,,3,42
2006,4,RD37,MI,,3,34
2006,5,RD37,MI,,3,15
2006,6,RD37,MI,,5,50
2006,7,RD37,MI,,5,50
2006,8,RD37,MI,,5,50
2006,9,RD37,MI,,4,41
2006,10,RD37,MI,,2,11
2006,11,RD37,MI,,4,60
2006,12,RD37,MI,,4,68
2007,1,RD37,MI,,5,122
2007,2,RD37,MI,,5,122
2007,3,RD37,MI,,5,122
2007,4,RD37,MI,,4,90
2007,5,RD37,MI,,4,24
2007,6,RD37,MI,,5,50
2007,7,RD37,MI,,5,50
2007,8,RD37,MI,,4,46
2007,9,RD37,MI,,4,41
2007,10,RD37,MI,,4,41
2007,11,RD37,MI,,4,110
2007,12,RD37,MI,,5,122
2008,1,RD37,MI,,5,122
2008,2,RD37,MI,,4,116
2008,3,RD37,MI,,4,116
2008,4,RD37,MI,,3,104
2008,5,RD37,MI,,2,31
2008,6,RD37,MI,,3,40
2008,7,RD37,MI,,3,40
2008,8,RD37,MI,,3,40
2008,9,RD37,MI,,2,31
2008,10,RD37,MI,,2,31
2008,11,RD37,MI,,3,104
2008,12,RD37,MI,,6,130
2009,1,RD37,MI,,6,228
2009,2,RD37,MI,,6,228
2009,3,RD37,MI,,5,220
2009,4,RD37,MI,,4,208
2009,5,RD37,MI,,5,197
2009,6,RD37,MI,,5,198
2009,7,RD37,MI,,4,144
2009,8,RD37,MI,,4,144
2009,9,RD37,MI,,3,135
2009,10,RD37,MI,,3,135
2009,11,RD37,MI,,4,112
2009,12,RD37,MI,,6,226
2010,1,RD37,MI,,5,220
2010,2,RD37,MI,,5,220
2010,3,RD37,MI,,5,220
2010,4,RD37,MI,,5,328
2010,5,RD37,MI,,7,419
2010,6,RD37,MI,,7,470
2000,1,,,,,
2000,2,,,,,
2000,3,,,,,
2000,4,,,,,
2000,5,,,,,
2000,6,,,,,
2000,7,,,,,
2000,8,,,,,
2000,9,,,,,
2000,10,,,,,
2000,11,,,,,
2000,12,,,,,
2001,1,,,,,
2001,2,,,,,
2001,3,,,,,
2001,4,,,,,
2001,5,,,,,
2001,6,,,,,
2001,7,,,,,
2001,8,,,,,
2001,9,,,,,
2001,10,,,,,
2001,11,,,,,
2001,12,,,,,
2002,1,,,,,
2002,2,,,,,
2002,3,,,,,
2002,4,,,,,
2002,5,,,,,
2002,6,,,,,
2002,7,,,,,
2002,8,,,,,
2002,9,,,,,
2002,10,,,,,
2002,11,,,,,
2002,12,,,,,
2003,1,,,,,
2003,2,,,,,
2003,3,,,,,
2003,4,,,,,
2003,5,,,,,
2003,6,,,,,
2003,7,,,,,
2003,8,,,,,
2003,9,,,,,
2003,10,,,,,
2003,11,,,,,
2003,12,,,,,
2004,1,,,,,
2004,2,,,,,
2004,3,,,,,
2004,4,,,,,
2004,5,,,,,
2004,6,,,,,
2004,7,,,,,
2004,8,,,,,
2004,9,,,,,
2004,10,,,,,
2004,11,,,,,
2004,12,,,,,
2005,1,,,,,
2005,2,,,,,
2005,3,,,,,
2005,4,,,,,
2005,5,,,,,
2005,6,,,,,
2005,7,,,,,
2005,8,,,,,
2005,9,,,,,
2005,10,,,,,
2005,11,,,,,
2005,12,,,,,
2006,1,,,,,
2006,2,,,,,
2006,3,,,,,
2006,4,,,,,
2006,5,,,,,
2006,6,,,,,
2006,7,,,,,
2006,8,,,,,
2006,9,,,,,
2006,10,,,,,
2006,11,,,,,
2006,12,,,,,
2007,1,,,,,
2007,2,,,,,
2007,3,,,,,
2007,4,,,,,
2007,5,,,,,
2007,6,,,,,
2007,7,,,,,
2007,8,,,,,
2007,9,,,,,
2007,10,,,,,
2007,11,,,,,
2007,12,,,,,
2008,1,,,,,
2008,2,,,,,
2008,3,,,,,
2008,4,,,,,
2008,5,,,,,
2008,6,,,,,
2008,7,,,,,
2008,8,,,,,
2008,9,,,,,
2008,10,,,,,
2008,11,,,,,
2008,12,,,,,
2009,1,,,,,
2009,2,,,,,
2009,3,,,,,
2009,4,,,,,
2009,5,,,,,
2009,6,,,,,
2009,7,,,,,
2009,8,,,,,
2009,9,,,,,
2009,10,,,,,
2009,11,,,,,
2009,12,,,,,
2010,1,,,,,
2010,2,,,,,
2010,3,,,,,
2010,4,,,,,
2010,5,,,,,
2010,6,,,,,
2000,1,UC17,TOT,406000.0,19,932
2000,2,UC17,TOT,522000.0,21,960
2000,3,UC17,TOT,632000.0,21,960
2000,4,UC17,TOT,661000.0,21,960
2000,5,UC17,TOT,827000.0,20,933
2000,6,UC17,TOT,1018000.0,21,938
2000,7,UC17,TOT,1305000.0,21,938
2000,8,UC17,TOT,1488000.0,21,938
2000,9,UC17,TOT,1257000.0,21,952
2000,10,UC17,TOT,676000.0,21,960
2000,11,UC17,TOT,420000.0,20,959
2000,12,UC17,TOT,555000.0,21,963
2001,1,UC17,TOT,400000.0,21,960
2001,2,UC17,TOT,536000.0,21,960
2001,3,UC17,TOT,665000.0,21,960
2001,4,UC17,TOT,696000.0,20,921
2001,5,UC17,TOT,892000.0,20,922
2001,6,UC17,TOT,1043000.0,21,927
2001,7,UC17,TOT,1338000.0,21,927
2001,8,UC17,TOT,1631000.0,21,927
2001,9,UC17,TOT,1134000.0,20,922
2001,10,UC17,TOT,673000.0,20,922
2001,11,UC17,TOT,499000.0,20,922
2001,12,UC17,TOT,480000.0,20,922
2002,1,UC17,TOT,471000.0,20,922
2002,2,UC17,TOT,566000.0,20,922
2002,3,UC17,TOT,676000.0,20,922
2002,4,UC17,TOT,604000.0,20,922
2002,5,UC17,TOT,887000.0,20,922
2002,6,UC17,TOT,1157000.0,19,883
2002,7,UC17,TOT,1476000.0,20,910
2002,8,UC17,TOT,1760000.0,20,910
2002,9,UC17,TOT,1092000.0,19,905
2002,10,UC17,TOT,809000.0,18,904
2002,11,UC17,TOT,581000.0,19,905
2002,12,UC17,TOT,510000.0,19,905
2003,1,UC17,TOT,473000.0,19,905
2003,2,UC17,TOT,566000.0,19,905
2003,3,UC17,TOT,647000.0,19,905
2003,4,UC17,TOT,797000.0,21,"1,047"
2003,5,UC17,TOT,1068000.0,21,"1,047"
2003,6,UC17,TOT,1220000.0,22,"1,052"
2003,7,UC17,TOT,1461000.0,22,"1,052"
2003,8,UC17,TOT,1958000.0,23,"1,137"
2003,9,UC17,TOT,1216000.0,22,"1,132"
2003,10,UC17,TOT,849000.0,22,"1,132"
2003,11,UC17,TOT,578000.0,21,"1,007"
2003,12,UC17,TOT,579000.0,21,"1,007"
2004,1,UC17,TOT,574000.0,21,"1,007"
2004,2,UC17,TOT,605000.0,21,"1,007"
2004,3,UC17,TOT,851000.0,21,"1,007"
2004,4,UC17,TOT,685000.0,22,"1,016"
2004,5,UC17,TOT,1030000.0,21,988
2004,6,UC17,TOT,1066000.0,22,"1,005"
2004,7,UC17,TOT,1668000.0,23,"1,010"
2004,8,UC17,TOT,1644000.0,23,"1,010"
2004,9,UC17,TOT,1297000.0,22,"1,005"
2004,10,UC17,TOT,831000.0,22,"1,005"
2004,11,UC17,TOT,608000.0,21,942
2004,12,UC17,TOT,606000.0,20,929
2005,1,UC17,TOT,613000.0,20,912
2005,2,UC17,TOT,650000.0,20,912
2005,3,UC17,TOT,797000.0,20,912
2005,4,UC17,TOT,995000.0,20,912
2005,5,UC17,TOT,1425000.0,21,936
2005,6,UC17,TOT,1309000.0,20,912
2005,7,UC17,TOT,1870000.0,21,917
2005,8,UC17,TOT,1749000.0,21,917
